X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
6.262000000000426e+00    -3.800342669914898e-03    3.785872517216019e-03    -3.757014856691315e-03    -2.744645764793733e-15    2.744645764793733e-15
6.263000000000426e+00    -3.796558675288669e-03    3.782117351535329e-03    -3.753317101966684e-03    -2.744313800587602e-15    2.744313800587602e-15
6.264000000000427e+00    -3.792778433979840e-03    3.778365881818088e-03    -3.749622929234796e-03    -2.744276385233321e-15    2.744276385233321e-15
6.265000000000427e+00    -3.789001942294238e-03    3.774618104483980e-03    -3.745932335140854e-03    -2.744143632989584e-15    2.744143632989584e-15
6.266000000000427e+00    -3.785229196541270e-03    3.770874015956044e-03    -3.742245316332968e-03    -2.744231307027385e-15    2.744231307027385e-15
6.267000000000428e+00    -3.781460193033915e-03    3.767133612660668e-03    -3.738561869462159e-03    -2.743930754829725e-15    2.743930754829725e-15
6.268000000000428e+00    -3.777694928088728e-03    3.763396891027589e-03    -3.734881991182350e-03    -2.744247431458043e-15    2.744247431458043e-15
6.269000000000428e+00    -3.773933398025829e-03    3.759663847489888e-03    -3.731205678150368e-03    -2.744029472825467e-15    2.744029472825467e-15
6.270000000000429e+00    -3.770175599168904e-03    3.755934478483986e-03    -3.727532927025943e-03    -2.743816083948247e-15    2.743816083948247e-15
6.271000000000429e+00    -3.766421527845204e-03    3.752208780449646e-03    -3.723863734471700e-03    -2.743756062006656e-15    2.743756062006656e-15
6.272000000000429e+00    -3.762671180385534e-03    3.748486749829964e-03    -3.720198097153166e-03    -2.743662746239292e-15    2.743662746239292e-15
6.273000000000430e+00    -3.758924553124257e-03    3.744768383071372e-03    -3.716536011738759e-03    -2.743464886591519e-15    2.743464886591519e-15
6.274000000000430e+00    -3.755181642399287e-03    3.741053676623628e-03    -3.712877474899793e-03    -2.743669845721640e-15    2.743669845721640e-15
6.275000000000430e+00    -3.751442444552088e-03    3.737342626939822e-03    -3.709222483310471e-03    -2.743746551966982e-15    2.743746551966982e-15
6.276000000000431e+00    -3.747706955927667e-03    3.733635230476365e-03    -3.705571033647885e-03    -2.743826370827509e-15    2.743826370827509e-15
6.277000000000431e+00    -3.743975172874575e-03    3.729931483692991e-03    -3.701923122592015e-03    -2.743516726531535e-15    2.743516726531535e-15
6.278000000000431e+00    -3.740247091744901e-03    3.726231383052752e-03    -3.698278746825726e-03    -2.743237048709182e-15    2.743237048709182e-15
6.279000000000432e+00    -3.736522708894267e-03    3.722534925022015e-03    -3.694637903034763e-03    -2.743371000273973e-15    2.743371000273973e-15
6.280000000000432e+00    -3.732802020681830e-03    3.718842106070461e-03    -3.691000587907754e-03    -2.743147961097597e-15    2.743147961097597e-15
6.281000000000432e+00    -3.729085023470275e-03    3.715152922671081e-03    -3.687366798136208e-03    -2.743575896916614e-15    2.743575896916614e-15
6.282000000000433e+00    -3.725371713625812e-03    3.711467371300172e-03    -3.683736530414506e-03    -2.743751755957796e-15    2.743751755957796e-15
6.283000000000433e+00    -3.721662087518173e-03    3.707785448437336e-03    -3.680109781439906e-03    -2.743453152423635e-15    2.743453152423635e-15
6.284000000000433e+00    -3.717956141520607e-03    3.704107150565477e-03    -3.676486547912538e-03    -2.743182977468291e-15    2.743182977468291e-15
6.285000000000434e+00    -3.714253872009883e-03    3.700432474170795e-03    -3.672866826535405e-03    -2.743028939345857e-15    2.743028939345857e-15
6.286000000000434e+00    -3.710555275366277e-03    3.696761415742787e-03    -3.669250614014375e-03    -2.742713024836166e-15    2.742713024836166e-15
6.287000000000434e+00    -3.706860347973578e-03    3.693093971774244e-03    -3.665637907058184e-03    -2.743313833097264e-15    2.743313833097264e-15
6.288000000000435e+00    -3.703169086219077e-03    3.689430138761245e-03    -3.662028702378434e-03    -2.743176996717013e-15    2.743176996717013e-15
6.289000000000435e+00    -3.699481486493570e-03    3.685769913203157e-03    -3.658422996689587e-03    -2.743021152565010e-15    2.743021152565010e-15
6.290000000000435e+00    -3.695797545191351e-03    3.682113291602630e-03    -3.654820786708968e-03    -2.743136107750501e-15    2.743136107750501e-15
6.291000000000436e+00    -3.692117258710210e-03    3.678460270465596e-03    -3.651222069156756e-03    -2.743352828346695e-15    2.743352828346695e-15
6.292000000000436e+00    -3.688440623451429e-03    3.674810846301266e-03    -3.647626840755992e-03    -2.743269326686411e-15    2.743269326686411e-15
6.293000000000436e+00    -3.684767635819779e-03    3.671165015622125e-03    -3.644035098232568e-03    -2.743474780713225e-15    2.743474780713225e-15
6.294000000000437e+00    -3.681098292223518e-03    3.667522774943932e-03    -3.640446838315229e-03    -2.743210293536704e-15    2.743210293536704e-15
6.295000000000437e+00    -3.677432589074385e-03    3.663884120785716e-03    -3.636862057735569e-03    -2.742943428890451e-15    2.742943428890451e-15
6.296000000000437e+00    -3.673770522787599e-03    3.660249049669770e-03    -3.633280753228033e-03    -2.743215000089226e-15    2.743215000089226e-15
6.297000000000438e+00    -3.670112089781857e-03    3.656617558121657e-03    -3.629702921529911e-03    -2.743059176318100e-15    2.743059176318100e-15
6.298000000000438e+00    -3.666457286479324e-03    3.652989642670194e-03    -3.626128559381335e-03    -2.743005159605828e-15    2.743005159605828e-15
6.299000000000438e+00    -3.662806109305640e-03    3.649365299847463e-03    -3.622557663525283e-03    -2.743171516529145e-15    2.743171516529145e-15
6.300000000000439e+00    -3.659158554689908e-03    3.645744526188797e-03    -3.618990230707570e-03    -2.742865038114017e-15    2.742865038114017e-15
6.301000000000439e+00    -3.655514619064695e-03    3.642127318232785e-03    -3.615426257676851e-03    -2.742804320735113e-15    2.742804320735113e-15
6.302000000000439e+00    -3.651874298866028e-03    3.638513672521264e-03    -3.611865741184616e-03    -2.742758290138500e-15    2.742758290138500e-15
6.303000000000440e+00    -3.648237590533390e-03    3.634903585599319e-03    -3.608308677985190e-03    -2.742477423125617e-15    2.742477423125617e-15
6.304000000000440e+00    -3.644604490509717e-03    3.631297054015277e-03    -3.604755064835729e-03    -2.742159470274648e-15    2.742159470274648e-15
6.305000000000440e+00    -3.640974995241396e-03    3.627694074320710e-03    -3.601204898496219e-03    -2.742677747052663e-15    2.742677747052663e-15
6.306000000000441e+00    -3.637349101178261e-03    3.624094643070427e-03    -3.597658175729477e-03    -2.742705345319328e-15    2.742705345319328e-15
6.307000000000441e+00    -3.633726804773588e-03    3.620498756822472e-03    -3.594114893301140e-03    -2.742582242750949e-15    2.742582242750949e-15
6.308000000000441e+00    -3.630108102484095e-03    3.616906412138123e-03    -3.590575047979675e-03    -2.742400505604593e-15    2.742400505604593e-15
6.309000000000442e+00    -3.626492990769936e-03    3.613317605581887e-03    -3.587038636536368e-03    -2.742121727913066e-15    2.742121727913066e-15
6.310000000000442e+00    -3.622881466094699e-03    3.609732333721499e-03    -3.583505655745324e-03    -2.742090940357672e-15    2.742090940357672e-15
6.311000000000442e+00    -3.619273524925404e-03    3.606150593127920e-03    -3.579976102383468e-03    -2.742323414142720e-15    2.742323414142720e-15
6.312000000000443e+00    -3.615669163732496e-03    3.602572380375329e-03    -3.576449973230541e-03    -2.742308299793594e-15    2.742308299793594e-15
6.313000000000443e+00    -3.612068378989847e-03    3.598997692041128e-03    -3.572927265069095e-03    -2.742681846276456e-15    2.742681846276456e-15
6.314000000000443e+00    -3.608471167174748e-03    3.595426524705932e-03    -3.569407974684496e-03    -2.742557012228660e-15    2.742557012228660e-15
6.315000000000444e+00    -3.604877524767908e-03    3.591858874953571e-03    -3.565892098864920e-03    -2.742479693911110e-15    2.742479693911110e-15
6.316000000000444e+00    -3.601287448253451e-03    3.588294739371084e-03    -3.562379634401350e-03    -2.742587441698828e-15    2.742587441698828e-15
6.317000000000444e+00    -3.597700934118912e-03    3.584734114548719e-03    -3.558870578087574e-03    -2.742702414746172e-15    2.742702414746172e-15
6.318000000000445e+00    -3.594117978855236e-03    3.581176997079927e-03    -3.555364926720187e-03    -2.742476804223238e-15    2.742476804223238e-15
6.319000000000445e+00    -3.590538578956769e-03    3.577623383561363e-03    -3.551862677098581e-03    -2.742731530479648e-15    2.742731530479648e-15
6.320000000000445e+00    -3.586962730921263e-03    3.574073270592881e-03    -3.548363826024951e-03    -2.742427980337077e-15    2.742427980337077e-15
6.321000000000446e+00    -3.583390431249866e-03    3.570526654777529e-03    -3.544868370304289e-03    -2.742400670276552e-15    2.742400670276552e-15
6.322000000000446e+00    -3.579821676447121e-03    3.566983532721552e-03    -3.541376306744382e-03    -2.742703249927723e-15    2.742703249927723e-15
6.323000000000446e+00    -3.576256463020966e-03    3.563443901034383e-03    -3.537887632155812e-03    -2.742690118595977e-15    2.742690118595977e-15
6.324000000000447e+00    -3.572694787482726e-03    3.559907756328645e-03    -3.534402343351950e-03    -2.742936523811884e-15    2.742936523811884e-15
6.325000000000447e+00    -3.569136646347110e-03    3.556375095220146e-03    -3.530920437148960e-03    -2.743217645136847e-15    2.743217645136847e-15
6.326000000000447e+00    -3.565582036132213e-03    3.552845914327874e-03    -3.527441910365791e-03    -2.743532952418964e-15    2.743532952418964e-15
6.327000000000448e+00    -3.562030953359508e-03    3.549320210274000e-03    -3.523966759824178e-03    -2.743512546299658e-15    2.743512546299658e-15
6.328000000000448e+00    -3.558483394553844e-03    3.545797979683871e-03    -3.520494982348642e-03    -2.743672077226684e-15    2.743672077226684e-15
6.329000000000448e+00    -3.554939356243443e-03    3.542279219186005e-03    -3.517026574766481e-03    -2.743713521422218e-15    2.743713521422218e-15
6.330000000000449e+00    -3.551398834959898e-03    3.538763925412097e-03    -3.513561533907778e-03    -2.743743873262673e-15    2.743743873262673e-15
6.331000000000449e+00    -3.547861827238166e-03    3.535252094997005e-03    -3.510099856605389e-03    -2.743685656632923e-15    2.743685656632923e-15
6.332000000000449e+00    -3.544328329616571e-03    3.531743724578755e-03    -3.506641539694947e-03    -2.743577774245112e-15    2.743577774245112e-15
6.333000000000450e+00    -3.540798338636796e-03    3.528238810798538e-03    -3.503186580014861e-03    -2.743534049197170e-15    2.743534049197170e-15
6.334000000000450e+00    -3.537271850843880e-03    3.524737350300702e-03    -3.499734974406307e-03    -2.743628695961973e-15    2.743628695961973e-15
6.335000000000450e+00    -3.533748862786218e-03    3.521239339732754e-03    -3.496286719713233e-03    -2.744135100738797e-15    2.744135100738797e-15
6.336000000000451e+00    -3.530229371015555e-03    3.517744775745355e-03    -3.492841812782356e-03    -2.743908889781653e-15    2.743908889781653e-15
6.337000000000451e+00    -3.526713372086983e-03    3.514253654992318e-03    -3.489400250463156e-03    -2.743940263384491e-15    2.743940263384491e-15
6.338000000000451e+00    -3.523200862558940e-03    3.510765974130607e-03    -3.485962029607876e-03    -2.743903477295592e-15    2.743903477295592e-15
6.339000000000452e+00    -3.519691838993204e-03    3.507281729820330e-03    -3.482527147071523e-03    -2.744278797525533e-15    2.744278797525533e-15
6.340000000000452e+00    -3.516186297954894e-03    3.503800918724739e-03    -3.479095599711861e-03    -2.743754947024207e-15    2.743754947024207e-15
6.341000000000452e+00    -3.512684236012462e-03    3.500323537510227e-03    -3.475667384389414e-03    -2.743851267431463e-15    2.743851267431463e-15
6.342000000000453e+00    -3.509185649737690e-03    3.496849582846326e-03    -3.472242497967459e-03    -2.743532442071338e-15    2.743532442071338e-15
6.343000000000453e+00    -3.505690535705694e-03    3.493379051405703e-03    -3.468820937312029e-03    -2.744089929648282e-15    2.744089929648282e-15
6.344000000000453e+00    -3.502198890494912e-03    3.489911939864157e-03    -3.465402699291905e-03    -2.744191701620935e-15    2.744191701620935e-15
6.345000000000454e+00    -3.498710710687107e-03    3.486448244900617e-03    -3.461987780778621e-03    -2.744119740931818e-15    2.744119740931818e-15
6.346000000000454e+00    -3.495225992867358e-03    3.482987963197140e-03    -3.458576178646455e-03    -2.744318715103725e-15    2.744318715103725e-15
6.347000000000454e+00    -3.491744733624064e-03    3.479531091438905e-03    -3.455167889772434e-03    -2.743983108906462e-15    2.743983108906462e-15
6.348000000000455e+00    -3.488266929548936e-03    3.476077626314215e-03    -3.451762911036326e-03    -2.744111094939746e-15    2.744111094939746e-15
6.349000000000455e+00    -3.484792577236994e-03    3.472627564514492e-03    -3.448361239320640e-03    -2.744009243510057e-15    2.744009243510057e-15
6.350000000000455e+00    -3.481321673286567e-03    3.469180902734272e-03    -3.444962871510626e-03    -2.743668536423778e-15    2.743668536423778e-15
6.351000000000456e+00    -3.477854214299286e-03    3.465737637671207e-03    -3.441567804494272e-03    -2.743801815582866e-15    2.743801815582866e-15
6.352000000000456e+00    -3.474390196880086e-03    3.462297766026056e-03    -3.438176035162300e-03    -2.743707825624219e-15    2.743707825624219e-15
6.353000000000456e+00    -3.470929617637194e-03    3.458861284502690e-03    -3.434787560408165e-03    -2.743890752907434e-15    2.743890752907434e-15
6.354000000000457e+00    -3.467472473182137e-03    3.455428189808082e-03    -3.431402377128054e-03    -2.743933874933238e-15    2.743933874933238e-15
6.355000000000457e+00    -3.464018760129731e-03    3.451998478652310e-03    -3.428020482220883e-03    -2.744129699909706e-15    2.744129699909706e-15
6.356000000000457e+00    -3.460568475098082e-03    3.448572147748549e-03    -3.424641872588298e-03    -2.744305643146182e-15    2.744305643146182e-15
6.357000000000458e+00    -3.457121614708578e-03    3.445149193813073e-03    -3.421266545134667e-03    -2.743912831279934e-15    2.743912831279934e-15
6.358000000000458e+00    -3.453678175585893e-03    3.441729613565251e-03    -3.417894496767082e-03    -2.743511430806341e-15    2.743511430806341e-15
6.359000000000458e+00    -3.450238154357978e-03    3.438313403727541e-03    -3.414525724395359e-03    -2.743371687531664e-15    2.743371687531664e-15
